label,text
0,Who chooses who is and is not compatible with a place / society?
0,"Muslims must show loyalty to whatever society they reside in, as failure to do so is going against their religion and loyalty to God."
0,"That is why they are surgeons, doctors, teachers, entrepreneurs."
0,"Really? Even the surgeons, doctors and nurses that keep our NHS going? Those that keep public transport running, working families fed with take outs and corner shops, the ones winning gold medals in sports, entertainment awards and science."
0,All Muslims? That is a bit of an exaggeration I would say. Do not blame an entire community for actions of a few.
0,"Muslims have been a part of western society for hundreds and hundreds of years and have been integral to its development, to try and separate the two is impossible."
0,The only ones in favour of Brexit are the ones that that are ignorant about what it truly is.
0,The only ones in favour of posts like this are the ones that that are ignorant about what they truly mean.
0,There's definitely some ignorance here but it is not where you think it is.
0,"And tell me, how long did you spend studying the Quran? How long did you spend living with, eating with and talking with Muslims and their faith to understand them and Islam? How is it that you happen to know what Islam truly is?"
0,"Yes, I am sure its followers, who devote huge amounts of time to studying the Koran and learning about Islam are in fact ignorant about what it really is. That makes sense."
0,The only ones against Islam and Muslims are the ones that that are ignorant about what it truly is.
0,What do you think it is then?
0,"What it really is is up for interpretation. Religions are practiced differently by different followers. Like any religion, some people follow it peacefully and some use it for their own means."
0,Maybe the ones intolerant of Islam and Muslims are the ones that are ignorant about what it truly is?
0,"What, you mean the people who spend their lives reading, learning and practicing Islam do not know what its really about?"
0,"What, a faith of hundreds of millions of people from all walks of life?"
0,I do not think any other religious text has such a punishment. What is your point?
0,I feel like you are grasping at straws here with your hate speech.
0,Did you read the next line? It literally says the punishment and that the person who commits that 'is to be treated like a fornicator'.
0,What?
0,Since when having family is portrayed in such dehumanizing way?
0,Are you sure? 12 Muslim Nobel prize winners would suggest otherwise.
0,How can you use such language to describe a religion of 1.6 billion people?
0,Replace Islam with any group of people in your statement and you will see just how offensive this is.
