,label,text,dataset
802,0,"IndictHillary @SamPatch @IndictHillary I will. So, you are saying the the AP is incorrect on that.",hate_1_prepped.csv
803,0,SamPatch @IndictHillary @SamPatch Yes I am. Have fun.,hate_1_prepped.csv
804,0,"IndictHillary @SamPatch @IndictHillary Interestingly, I find both comments on various site. Honorably and less than honorable. I will hope that the Navy has better presence of mind than naming a ship after someone with a ""less than""",hate_1_prepped.csv
805,0,"IndictHillary @SamPatch @IndictHillary That is indeed what the article on the USNI web says. It is not unusual for the AP to be wrong... but usually it favors causes such as this. But, if he was indeed honorably discharged, I apologize to him and withdraw my objection to the ship naming.",hate_1_prepped.csv
806,0,"SamPatch @IndictHillary @SamPatch I really wish there was more info on his Discharge Type as that has fueled a lot of derisive comments, but I have to default with USNI as they are pretty good with getting it right. They also provide info on the article's author at the bottom. Now all that aside, the Navy could have chosen a different vessel than an oiler. The jokes from that will be going around for decades.",hate_1_prepped.csv
807,0,truthishere @SamPatch @IndictHillary after you pay the $40 to access it I will ,hate_1_prepped.csv
808,0,SamPatch @truthishere @SamPatch @IndictHillaryWhat are you talking about?,hate_1_prepped.csv
809,0,humbled This is what happens when you politicize the military and make a social experiment out of it.,hate_1_prepped.csv
810,0,WiltonManors The comments below (and above) are exactly WHY it is appropriate to name the ship after someone who stood up for civil and human rights.,hate_1_prepped.csv
811,1,"dinsmo81 @WiltonManors And by stood up, you mean kneel in front of a 13 year old boy...",hate_1_prepped.csv
812,1,hawk0323 @dinsmo81 @WiltonManors Or behind...,hate_1_prepped.csv
813,0,WiltonManors @dinsmo81 @WiltonManors Ever heard of the republican icon Mark Foley?,hate_1_prepped.csv
814,0,"dinsmo81 @WiltonManors @dinsmo81 No, did someone name a boat after him?",hate_1_prepped.csv
815,0,WiltonManors @dinsmo81 @WiltonManors Try bobbling him and asking. You are the expert on pedophiles (experience counts).,hate_1_prepped.csv
816,1,"hawk0323 @WiltonManors @dinsmo81 Short answer is, No. They didn't name a boat after him like they are doing for this pedophile.",hate_1_prepped.csv
817,0,"IndictHillary @WiltonManors But who was given a ""less than honorable"" discharge from the very Navy who is naming the ship after him. I guess THAT doesn't count",hate_1_prepped.csv
818,0,"humbled @WiltonManors I don't disagree with your point of view about the comments, but I can tell you this. If we had people at the top who understood the military because they had served, or had other alliances with it, we would not have such controversial issues.",hate_1_prepped.csv
819,0,dinsmo81 Our Commander in Chief is on the record as supporting and honoring known pedophiles. When will people say enough already?,hate_1_prepped.csv
820,0,Tygher @dinsmo81 Your obsession with pedophilia tells me you are a pedophile. Please seek help for your sickness.,hate_1_prepped.csv
821,0,hawk0323 @Tygher @dinsmo81 Please stick to your day job.........babysitting your mom's basement.,hate_1_prepped.csv
822,0,"Tygher @hawk0323 @Tygher @dinsmo81 I get it, you can't defend your pedophilia, so you're lashing out. Get help.",hate_1_prepped.csv
823,0,hawk0323 @Tygher @hawk0323 @dinsmo81 You giving out a psychological diagnosis and/or advice is the equivalent of a monkey solving a puzzle for a banana. ,hate_1_prepped.csv
824,0,Tygher @hawk0323 @Tygher @dinsmo81 Did you enjoy the banana?,hate_1_prepped.csv
825,0,"hawk0323 @Tygher @hawk0323 @dinsmo81 Were you trying to make a gay reference? Or call me a monkey....in which case, you were, AGAIN using my post to try and attack. You really are incapable of coming up with any original thought..",hate_1_prepped.csv
826,0,Tygher @hawk0323 @Tygher @dinsmo81 Are you really so dense you couldn't figure out what I was saying? I doubt you even got the banana. Poor sad thing!,hate_1_prepped.csv
827,0,dinsmo81 @Tygher @dinsmo81 So demonizing pedophilia is worse than naming naval ships after a known pedophile? Please explain,hate_1_prepped.csv
828,0,Tygher @dinsmo81 @Tygher Another one who is obsessed with pedophilia. Keep your kids away from @dinsmo81. Sick and dangerous.,hate_1_prepped.csv
829,0,"Windvane60 @Tygher @dinsmo81 Well,your mental identity is very much open to question,given your postings;right ?",hate_1_prepped.csv
830,0,dinsmo81 What kind of Commander in Chief would allow this to happen?,hate_1_prepped.csv
831,1,IndictHillary @dinsmo81 I love rhetorical questions. We all know what kind,hate_1_prepped.csv
832,1,HistoryRepeatsItself May God send it to the bottom of the sea. Disgusting.,hate_1_prepped.csv
833,0,"IndictHillary ""Milk's career as a Navy officer, however, ended with an ""other than honorable"" discharge,"" Yup! That's the kind of person we should be naming ships after. And my comment has nothing to do with his preferences, just his performance as a Navy officer. But apparently his preferences have more to do with a ship being named after him than his performance.... as far as the Navy is concerned.",hate_1_prepped.csv
834,1,"GOTRUMPFORAMERICA As a Navy Veteran, I hope that they painted a target on the hull....",hate_1_prepped.csv
835,0,Justasouthernguy @GOTRUMPFORAMERICA If you were a Veteran you would not say that. Why would you want a bunch of kids put in harms way that had no say in the matter?,hate_1_prepped.csv
836,0,"hawk0323 @Justasouthernguy @GOTRUMPFORAMERICAWell, technically, they do. They just may not be in the military anymore if they speak out. ",hate_1_prepped.csv
837,1,my_thoughts @Justasouthernguy @GOTRUMPFORAMERICA If you were a Navy Veteran you would understand what GOTRUMPFORAMERICA means by his comments. Naming a ship after a gay that was discharged under other than honorable conditions shows how sick our government and country is.,hate_1_prepped.csv
838,0,dankat2 The next one will be Margaret Sanger,hate_1_prepped.csv
839,0,TheImmortalOne @dankat2 SS Sandusky,hate_1_prepped.csv
840,1,buckneykid Does the ship only go in reverse?,hate_1_prepped.csv
841,1,"hawk0323 @buckneykid It comes with a pitcher, and a catcher mode",hate_1_prepped.csv
842,1,DMS6922 This will strike fear in our enemies....! They will be afraid they will be rear ended by a ferry boat... ,hate_1_prepped.csv
843,1,rivrrodent @DMS6922 wellsaid,hate_1_prepped.csv
844,1,"PudbertSavannahGA Are they also going to paint it PINK, color a big brown A55hole by the rudder and paint DIX on the guns ? ? Unfrigginbelievable.",hate_1_prepped.csv
845,1,usatravler Man it with gays and send to cruise the shores of Iran.....A real threat to their Evinrude navy. Who's going to engineer and make the condom it has to be wrapped in?,hate_1_prepped.csv
846,0,destindiver1980 Wow... Loss of words.,hate_1_prepped.csv
847,1,dankat2 I am truly scared of this country now. What have we become? I am not doubting this person may be seen as a person to be recognized for his contribution in history but to name a US Navel Ship this is insane. This country would rather name a ship after a gay right activist then a person of the military maybe a person who died defended America. I am sorry but this is just wrong. It is not the place for reconnection. I don't have an issue with gay's as my grandson is gay but I refuse for them to have more clout then everyone else. A person who is gay should not define them. I think it is respectful to recognize that many have differences but not to award these differences as a power tool. Maybe they should name a ship after my husband who spent 7 1/2 years in the US Navy from 1960-1967.,hate_1_prepped.csv
848,0,Catmando2015 @dankat2 How does naming a ship after him give gays more clout as you say? The navy decided to name this class of ship after people making significant contributions to civil and human rights. Milk did that for the gay community. There are many other classes of ships named after military personnel.,hate_1_prepped.csv
849,0,Jmm628 @dankat2 Did your husband become an activist fighting for the equal treatment of others? ,hate_1_prepped.csv
850,0,Tygher Funny to watch a bunch of Cons who never served criticizing a man who served honorably.,hate_1_prepped.csv
851,1,"dinsmo81 @Tygher Serving up BJ's to little boys isn't ""serving honorably""",hate_1_prepped.csv
852,0,"Tygher @dinsmo81 @Tygher I agree, so why do you keep doing it?",hate_1_prepped.csv
853,1,madcows He was a self admitted pedophile.,hate_1_prepped.csv
854,0,GOTRUMPFORAMERICA @tygher....other than honorably..read the article queerbait..,hate_1_prepped.csv
855,0,"Tygher @GOTRUMPFORAMERICA Oh, an article on Fox couldn't possibly be wrong. That's hilarious!",hate_1_prepped.csv
856,0,TheImmortalOne @Tygher Why do you keep lying? He was discharged dishonourably.,hate_1_prepped.csv
857,0,Tygher @TheImmortalOne @Tygher Why do YOU keep lying?,hate_1_prepped.csv
858,0,TheImmortalOne @Tygher @TheImmortalOne See I provide my sources. You just lie.,hate_1_prepped.csv
859,0,Tygher @TheImmortalOne @Tygher You are probably in denial about a lot of things. No surprise there. You're broken. Sad.,hate_1_prepped.csv
860,0,"TheImmortalOne @Tygher @TheImmortalOne I JUST provided you a source. Britannica.com/biography/Harvey-Milk According to Britannica AND Harvey, he received a dishonourable discharge.",hate_1_prepped.csv
861,0,"Tygher @TheImmortalOne @Tygher Is the baby still crying? Aw, don't cry, baby. Mommy will come to change your diaper.",hate_1_prepped.csv
862,1,"TheImmortalOne @Tygher @TheImmortalOne LoL That's what I thought. You get shown that you're supporting a pedophile and you got nothing to say. But like I said, that's what we expect from your ilk.",hate_1_prepped.csv
863,0,"Tygher @TheImmortalOne @Tygher Poor thing, your hatred has melted your brain. Assuming there was a brain to begin with. But it's fun making you dance like a monkey on a chain. Dance, monkey!",hate_1_prepped.csv
864,0,"justinm32 I'm currently serving so take your little smirk and shove it. He didn't serve honorably, which is why he got an other than honorable discharge.",hate_1_prepped.csv
865,0,"Tygher @justinm32 Sure you are, buddy. Sure you are.",hate_1_prepped.csv
866,0,justinm32 Keep living in denial chickensh!t. I'm totally not sitting in my flightsuit getting ready to go to base. You are so right. You are such a smart little Libby keep telling yourself that you special little flower.,hate_1_prepped.csv
867,1,"Ramtoughtom Hope the pos sinks with all of her don't ask, don't tell sailors on board.",hate_1_prepped.csv
868,0,Tygher @Ramtoughtom Wishing the death of US military personnel? Sounds like treason to me!,hate_1_prepped.csv
869,0,rivrrodent @Tygher @Ramtoughtom What would you know about service or treason?,hate_1_prepped.csv
870,1,rustyhook The USS Qeerbarge,hate_1_prepped.csv
871,1,"rivrrodent Is it really a Navy ship, or just the San Francisco Bay Fairy?",hate_1_prepped.csv
872,0,destindiver1980 @rivrrodent lol,hate_1_prepped.csv
873,1,dinsmo81 Honoring pedophiles is long overdue. Does it have to be liberal pedophiles or do other ones get boats too?,hate_1_prepped.csv
874,0,"Tygher @dinsmo81 Yeah, you Cons made a pedophile Speaker of the House! You must be so proud!",hate_1_prepped.csv
875,0,rivrrodent @Tygher @dinsmo81 That was water-carrying republicans. No conservatives were involved.,hate_1_prepped.csv
876,0,SamPatch @rivrrodent @Tygher @dinsmo81 LOL.. sure honey. ,hate_1_prepped.csv
877,0,"rivrrodent @SamPatch @rivrrodent @Tygher @dinsmo81 When name-calling starts, you have lost",hate_1_prepped.csv
878,0,"Tygher @rivrrodent @SamPatch @Tygher @dinsmo81 Nope, when you put a pedophile two heartbeats away from the Presidency, you've lost. Nice try, though.",hate_1_prepped.csv
879,0,"rivrrodent @Tygher @rivrrodent @SamPatch @dinsmo81 I agree we have lost, but it was no speaker who destroys our military. It is Barack Obama and his employers.",hate_1_prepped.csv
